gene_id	consensus_classification	label	source_count	sources	label_source	teacher_meta_probability	experimental_has_conflict	split	training_component
AT3G12250	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0649740911284581	no		strict2601_common6751_matched_additions
AT3G12490	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2388709215533463	no		strict2601_common6751_matched_additions
AT3G13065	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.355880261417427	no		strict2601_common6751_matched_additions
AT3G13650	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1264137519125604	no		strict2601_common6751_matched_additions
AT3G14070	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0680912441417099	no		strict2601_common6751_matched_additions
AT3G14150	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2366621672511388	no		strict2601_common6751_matched_additions
AT3G14420	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1562777761725993	no		strict2601_common6751_matched_additions
AT3G15354	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2402562121627831	no		strict2601_common6751_matched_additions
AT3G15500	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0113656972656637	no		strict2601_common6751_matched_additions
AT3G15620	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3717567226861035	no		strict2601_common6751_matched_additions
AT3G15730	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1914498699810677	no		strict2601_common6751_matched_additions
AT3G15830	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.074862484459426	no		strict2601_common6751_matched_additions
AT3G15840	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1337457848083185	no		strict2601_common6751_matched_additions
AT3G15940	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2299392513179913	no		strict2601_common6751_matched_additions
AT3G15990	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3186441876421773	no		strict2601_common6751_matched_additions
AT3G16150	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.262469198187812	no		strict2601_common6751_matched_additions
AT3G17390	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2318954982532602	no		strict2601_common6751_matched_additions
AT3G17700	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2400189846853877	no		strict2601_common6751_matched_additions
AT3G18030	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3360532937726221	no		strict2601_common6751_matched_additions
AT3G18690	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1956734129248562	no		strict2601_common6751_matched_additions
AT3G19290	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.056644183582217	no		strict2601_common6751_matched_additions
AT3G19580	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2678639204923457	no		strict2601_common6751_matched_additions
AT3G19680	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2025862922278875	no		strict2601_common6751_matched_additions
AT3G20410	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2649611806560987	no		strict2601_common6751_matched_additions
AT3G20600	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1412473921248917	no		strict2601_common6751_matched_additions
AT3G20810	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1548698260456331	no		strict2601_common6751_matched_additions
AT3G20830	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2739140076465195	no		strict2601_common6751_matched_additions
AT3G21055	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2891760235824184	no		strict2601_common6751_matched_additions
AT3G21160	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1755157312977751	no		strict2601_common6751_matched_additions
AT3G21180	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3187462634256539	no		strict2601_common6751_matched_additions
AT3G21510	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2999590123474318	no		strict2601_common6751_matched_additions
AT3G22231	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0656477367724363	no		strict2601_common6751_matched_additions
AT3G22370	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1745195200203074	no		strict2601_common6751_matched_additions
AT3G22650	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3386206226826209	no		strict2601_common6751_matched_additions
AT3G22780	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3792912942461939	no		strict2601_common6751_matched_additions
AT3G22942	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2093303363205981	no		strict2601_common6751_matched_additions
AT3G23000	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2879416196434575	no		strict2601_common6751_matched_additions
AT3G23150	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3295728074983952	no		strict2601_common6751_matched_additions
AT3G23400	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2452955337680189	no		strict2601_common6751_matched_additions
AT3G23560	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3130222406423188	no		strict2601_common6751_matched_additions
AT3G23670	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3236945079912068	no		strict2601_common6751_matched_additions
AT3G23820	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0741490771134923	no		strict2601_common6751_matched_additions
AT3G24340	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.363038406062541	no		strict2601_common6751_matched_additions
AT3G25250	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0793512496051137	no		strict2601_common6751_matched_additions
AT3G25510	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2453766000741031	no		strict2601_common6751_matched_additions
AT3G25710	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1382515258919761	no		strict2601_common6751_matched_additions
AT3G25730	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.056995626286229	no		strict2601_common6751_matched_additions
AT3G26080	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2661616830128916	no		strict2601_common6751_matched_additions
AT3G26350	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3510218410732657	no		strict2601_common6751_matched_additions
AT3G26510	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2677417047133866	no		strict2601_common6751_matched_additions
AT3G26680	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3898136059890894	no		strict2601_common6751_matched_additions
AT3G26690	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2141335779192273	no		strict2601_common6751_matched_additions
AT3G26810	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1006161656879192	no		strict2601_common6751_matched_additions
AT3G27280	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3183203665600151	no		strict2601_common6751_matched_additions
AT3G27460	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3654464139178403	no		strict2601_common6751_matched_additions
AT3G28345	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2956981522660008	no		strict2601_common6751_matched_additions
AT3G28910	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0090610911872817	no		strict2601_common6751_matched_additions
AT3G29030	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0676928407149102	no		strict2601_common6751_matched_additions
AT3G29350	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2101463034650024	no		strict2601_common6751_matched_additions
AT3G44260	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0790436504400688	no		strict2601_common6751_matched_additions
AT3G44310	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1846282034377228	no		strict2601_common6751_matched_additions
AT3G44480	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1214098089862856	no		strict2601_common6751_matched_additions
AT3G44540	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0985358805209449	no		strict2601_common6751_matched_additions
AT3G44720	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1262988782436417	no		strict2601_common6751_matched_additions
AT3G45130	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2274839120881547	no		strict2601_common6751_matched_additions
AT3G45140	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1759436630834127	no		strict2601_common6751_matched_additions
AT3G45640	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0626608283443287	no		strict2601_common6751_matched_additions
AT3G45780	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3499183702567073	no		strict2601_common6751_matched_additions
AT3G46530	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1614037483424358	no		strict2601_common6751_matched_additions
AT3G46550	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2125604245588188	no		strict2601_common6751_matched_additions
AT3G47440	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1197324461687981	no		strict2601_common6751_matched_additions
AT3G47470	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1530891418658708	no		strict2601_common6751_matched_additions
AT3G47620	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0523877269869926	no		strict2601_common6751_matched_additions
AT3G47870	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2541784897503669	no		strict2601_common6751_matched_additions
AT3G47950	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2024188953031551	no		strict2601_common6751_matched_additions
AT3G48100	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1227328076997962	no		strict2601_common6751_matched_additions
AT3G48670	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2930816775346553	no		strict2601_common6751_matched_additions
AT3G48870	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3854242387896197	no		strict2601_common6751_matched_additions
AT3G49700	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1148774709489799	no		strict2601_common6751_matched_additions
AT3G49940	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1163640983190025	no		strict2601_common6751_matched_additions
AT3G50050	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3130734370274453	no		strict2601_common6751_matched_additions
AT3G50060	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0323179300756394	no		strict2601_common6751_matched_additions
AT3G50220	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0899137059040502	no		strict2601_common6751_matched_additions
AT3G51240	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2926281084313947	no		strict2601_common6751_matched_additions
AT3G51460	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3533428912633355	no		strict2601_common6751_matched_additions
AT3G51570	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3064787114092441	no		strict2601_common6751_matched_additions
AT3G51860	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0434585796151506	no		strict2601_common6751_matched_additions
AT3G51990	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3275745262919831	no		strict2601_common6751_matched_additions
AT3G52320	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3782661024113579	no		strict2601_common6751_matched_additions
AT3G52560	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2936535276393759	no		strict2601_common6751_matched_additions
AT3G53260	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3385261845249788	no		strict2601_common6751_matched_additions
AT3G53420	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0699826775164088	no		strict2601_common6751_matched_additions
AT3G53450	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3482769747363045	no		strict2601_common6751_matched_additions
AT3G53480	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0876280653450743	no		strict2601_common6751_matched_additions
AT3G54050	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1973940889101278	no		strict2601_common6751_matched_additions
AT3G54340	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.28885026384727	no		strict2601_common6751_matched_additions
AT3G54890	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2283803501927336	no		strict2601_common6751_matched_additions
AT3G54920	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0541011403975224	no		strict2601_common6751_matched_additions
AT3G54990	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0394510216268698	no		strict2601_common6751_matched_additions
AT3G55120	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1119474716172176	no		strict2601_common6751_matched_additions
AT3G55270	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2108372255082614	no		strict2601_common6751_matched_additions
AT3G55660	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1528556113761963	no		strict2601_common6751_matched_additions
AT3G55990	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0923007301347903	no		strict2601_common6751_matched_additions
AT3G56710	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1063612554391171	no		strict2601_common6751_matched_additions
AT3G56800	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3016728902024816	no		strict2601_common6751_matched_additions
AT3G56830	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3827426613463962	no		strict2601_common6751_matched_additions
AT3G57040	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1303326602848584	no		strict2601_common6751_matched_additions
AT3G57330	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1663691494569179	no		strict2601_common6751_matched_additions
AT3G58650	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3439239728356087	no		strict2601_common6751_matched_additions
AT3G58780	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1691259784291336	no		strict2601_common6751_matched_additions
AT3G59030	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1263724738059036	no		strict2601_common6751_matched_additions
AT3G59050	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3823060774131008	no		strict2601_common6751_matched_additions
AT3G59060	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.017091313961836	no		strict2601_common6751_matched_additions
AT3G59220	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1855602176639897	no		strict2601_common6751_matched_additions
AT3G60330	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3752174868594334	no		strict2601_common6751_matched_additions
AT3G60350	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2823706863400501	no		strict2601_common6751_matched_additions
AT3G60630	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0360305499323661	no		strict2601_common6751_matched_additions
AT3G61430	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1188853532479869	no		strict2601_common6751_matched_additions
AT3G61510	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1155862620633506	no		strict2601_common6751_matched_additions
AT3G61560	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2117788573090019	no		strict2601_common6751_matched_additions
AT3G61850	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1561104918035243	no		strict2601_common6751_matched_additions
AT3G61970	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0830432036782669	no		strict2601_common6751_matched_additions
AT3G62090	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0580766816638436	no		strict2601_common6751_matched_additions
AT3G63420	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0775274227832338	no		strict2601_common6751_matched_additions
AT4G00120	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1614473097659566	no		strict2601_common6751_matched_additions
AT4G00150	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.037715278016859	no		strict2601_common6751_matched_additions
AT4G00180	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0406576658381171	no		strict2601_common6751_matched_additions
AT4G00630	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2196539875353476	no		strict2601_common6751_matched_additions
AT4G00730	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.013945871768591	no		strict2601_common6751_matched_additions
AT4G01060	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.175566351152196	no		strict2601_common6751_matched_additions
AT4G01070	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1348138334169554	no		strict2601_common6751_matched_additions
AT4G01190	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2069726311577727	no		strict2601_common6751_matched_additions
AT4G01470	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1768987746598807	no		strict2601_common6751_matched_additions
AT4G01500	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1420931614940691	no		strict2601_common6751_matched_additions
AT4G01610	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2566394245759791	no		strict2601_common6751_matched_additions
AT4G02482	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3911210613276041	no		strict2601_common6751_matched_additions
AT4G02520	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0240886963731444	no		strict2601_common6751_matched_additions
AT4G02700	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2160702122006167	no		strict2601_common6751_matched_additions
AT4G02810	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1642611025726124	no		strict2601_common6751_matched_additions
AT4G03410	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3245185484051595	no		strict2601_common6751_matched_additions
AT4G04020	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0986520017946322	no		strict2601_common6751_matched_additions
AT4G04770	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3658461159500228	no		strict2601_common6751_matched_additions
AT4G04920	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1529357684586224	no		strict2601_common6751_matched_additions
AT4G05180	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3160349408249154	no		strict2601_common6751_matched_additions
AT4G05190	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2718931062151288	no		strict2601_common6751_matched_additions
AT4G08040	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0944725867570995	no		strict2601_common6751_matched_additions
AT4G08390	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3920030846732538	no		strict2601_common6751_matched_additions
AT4G08870	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1701924210437722	no		strict2601_common6751_matched_additions
AT4G09510	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1793272735247345	no		strict2601_common6751_matched_additions
AT4G09570	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2735065966135705	no		strict2601_common6751_matched_additions
AT4G09820	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3241139554569529	no		strict2601_common6751_matched_additions
AT4G09900	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2302990260922661	no		strict2601_common6751_matched_additions
AT4G10340	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2559048828755703	no		strict2601_common6751_matched_additions
AT4G10500	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0232167352044609	no		strict2601_common6751_matched_additions
AT4G10960	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0762038771635663	no		strict2601_common6751_matched_additions
AT4G11280	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0165941544659221	no		strict2601_common6751_matched_additions
AT4G11300	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2521201489950969	no		strict2601_common6751_matched_additions
AT4G11660	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.132419401278345	no		strict2601_common6751_matched_additions
AT4G12420	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2386323540013315	no		strict2601_common6751_matched_additions
AT4G12470	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.132015770766437	no		strict2601_common6751_matched_additions
AT4G12570	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.316131759571319	no		strict2601_common6751_matched_additions
AT4G13260	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.090165036891848	no		strict2601_common6751_matched_additions
AT4G13420	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1763456587074488	no		strict2601_common6751_matched_additions
AT4G14130	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0330606056992454	no		strict2601_common6751_matched_additions
AT4G14150	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2876792349793284	no		strict2601_common6751_matched_additions
AT4G14440	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1831666648276899	no		strict2601_common6751_matched_additions
AT4G14740	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.13814818544771	no		strict2601_common6751_matched_additions
AT4G14960	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2535718680256623	no		strict2601_common6751_matched_additions
AT4G15090	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1746606858168064	no		strict2601_common6751_matched_additions
AT4G15210	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0814799798273329	no		strict2601_common6751_matched_additions
AT4G15230	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1441777061681751	no		strict2601_common6751_matched_additions
AT4G15415	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2449029355292738	no		strict2601_common6751_matched_additions
AT4G16110	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0518778119257621	no		strict2601_common6751_matched_additions
AT4G16820	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1363110676976654	no		strict2601_common6751_matched_additions
AT4G16845	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1540653340838739	no		strict2601_common6751_matched_additions
AT4G16860	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1701191170063384	no		strict2601_common6751_matched_additions
AT4G16950	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2017979777513279	no		strict2601_common6751_matched_additions
AT4G17190	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3892355876706506	no		strict2601_common6751_matched_additions
AT4G17600	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3855829864615389	no		strict2601_common6751_matched_additions
AT4G17870	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.139193849776769	no		strict2601_common6751_matched_additions
